"locationid";"objectid";"hasmenu";"areamanager";"open24hours";"address";"city";"state";"zip";"longitude";"latitude";"regionaldirector";"telephone";"isactive";"storename";"lastupdated";"storenumber";"storeopen";"storeclose";"hasfuel";"unleadedprice";"plusprice";"premiumprice";"geom"
286;"53da88bfe4b0e755dc4ec4e2";t;"MANN, CLAIRE";t;"3337 Penn Ave.";"READING";"PA";"19608";-76.009219;40.326068;"DEPAOLO, GINA";"610-927-2380";f;"WAWA, STORE # 0286";"2017-09-01 16:01:00";286;"00:00:00";"00:00:00";t;2.759;3.059;3.259;"0101000020E61000001EE0490B970053C0D522A298BC294440"
8006;"53da88bfe4b0e755dc4ec4dd";t;"FRIES, JENNIFER";t;"6800 Rising Sun Ave.";"Philadelphia";"PA";"19111";-75.090448;40.055714;"SIMONETTI, DAVID";"215-725-1421";f;"WAWA, STORE # 8006";"2017-09-01 16:01:00";8006;"00:00:00";"00:00:00";t;2.699;3.019;3.219;"0101000020E6100000457F68E6C9C552C0F5F6E7A221074440"
442;"53da88d4e4b06d83580625e1";t;"CONLAN, SAMANTHA";t;"843 Cooper Landing Rd.";"Cherry Hill";"NJ";"08002";-75.008491;39.939554;"READ, JASON";"856-482-1214";f;"WAWA, STORE # 0442";"2017-09-01 16:01:00";442;"00:00:00";"00:00:00";f;;;;"0101000020E6100000DDD3D51D8BC052C0BA69334E43F84340"
288;"53da88d4e4b06d835806259a";t;"BOYER, JASON";t;"5854 Easton Rd.";"Pipersville";"PA";"18947";-75.1473;40.385557;"SIMONETTI, DAVID";"215-766-1620";f;"WAWA, STORE # 0288";"2017-09-01 16:01:00";288;"00:00:00";"00:00:00";t;2.759;3.079;3.259;"0101000020E6100000DAACFA5C6DC952C037DF88EE59314440"
115;"53da88c3e4b06d8358062355";t;"FRIES, JENNIFER";f;"6460 Bustleton Ave.";"Philadelphia";"PA";"19149";-75.070283;40.03623;"SIMONETTI, DAVID";"215-533-2110";f;"WAWA, STORE # 0115";"2017-09-01 16:01:00";115;"00:00:00";"00:00:00";t;2.699;2.999;3.199;"0101000020E6100000BF9D44847FC452C02A91442FA3044440"
8316;"53da88c4e4b06d8358062370";t;"KIERNAN, JOHN";t;"2920 ROUTE 73";"Maple Shade";"NJ";"08052";-74.985836;39.950037;"READ, JASON";"856-667-1346";f;"WAWA, STORE # 8316";"2017-09-01 16:01:00";8316;"00:00:00";"00:00:00";t;2.499;2.819;2.999;"0101000020E61000000CCEE0EF17BF52C0B77EFACF9AF94340"
84;"53da88cce4b06d83580624ab";t;"FRIES, JENNIFER";f;"801 Cottman Ave.";"Philadelphia";"PA";"19111";-75.086025;40.063243;"SIMONETTI, DAVID";"215-725-6006";f;"WAWA, STORE # 0084";"2017-09-01 16:01:00";84;"05:00:00";"24:00:00";f;;;;"0101000020E6100000DC68006F81C552C0B859BC5818084440"
748;"53da88cce4b06d83580624c1";t;"MOREY, JOHN";t;"211 Tuckerton Rd.";"Medford";"NJ";"08055";-74.843942;39.869724;"MURPHY, MAUREEN";"609-654-9475";f;"WAWA, STORE # 0748";"2017-09-01 16:01:00";748;"24:00:00";"24:00:00";f;;;;"0101000020E6100000226E4E2503B652C0ED45B41D53EF4340"
183;"53da88d1e4b06d8358062579";t;"FRIES, JENNIFER";t;"6935 Castor Ave.";"Philadelphia";"PA";"19149";-75.070241;40.046348;"SIMONETTI, DAVID";"215-342-1105";f;"WAWA, STORE # 0183";"2017-09-01 16:01:00";183;"00:00:00";"00:00:00";f;;;;"0101000020E6100000A7751BD47EC452C0151E34BBEE054440"
111;"53da88cce4b06d83580624ac";t;"FRIES, JENNIFER";t;"88 Limekiln Pk.";"Glenside";"PA";"19038";-75.165022;40.104571;"SIMONETTI, DAVID";"215-886-8570";f;"WAWA, STORE # 0111";"2017-09-01 16:01:00";111;"00:00:00";"00:00:00";f;;;;"0101000020E6100000B6476FB88FCA52C0158E2095620D4440"
978;"53da88d6e4b06d8358062634";t;"SIMMONS, THOMAS";t;"195 Mathistown Rd.";"Little Egg Harbor Twp.";"NJ";"08087";-74.369443;39.581231;"MURPHY, MAUREEN";"609-296-0576";f;"WAWA, STORE # 0978";"2017-09-01 16:01:00";978;"00:00:00";"00:00:00";t;2.559;2.839;3.039;"0101000020E61000001DAF40F4A49752C0F03504C765CA4340"
8505;"53da88bfe4b0e755dc4ec4db";t;"LUST, RENEE";t;"5440 Urbana Pike";"Frederick";"MD";"21703";-77.400827;39.381556;"SHARPLESS, JOHN";"301-694-4618";f;"WAWA, STORE # 8505";"2017-09-01 16:01:00";8505;"00:00:00";"00:00:00";t;2.699;2.999;3.199;"0101000020E6100000A5164A26A75953C0DACBB6D3D6B04340"
8009;"53da88c7e4b06d83580623df";t;"FRIES, JENNIFER";t;"6506 Frankford Ave.";"Philadelphia";"PA";"19101";-75.05618;40.030026;"SIMONETTI, DAVID";"215-333-7830";f;"WAWA, STORE # 8009";"2017-09-01 16:01:00";8009;"00:00:00";"00:00:00";f;;;;"0101000020E61000001DACFF7398C352C0CD0358E4D7034440"
369;"53da88d1e4b06d835806258d";t;"HORN, PHIL";t;"270 East Green Tree Rd.";"Marlton";"NJ";"08053";-74.92272;39.91482;"MURPHY, MAUREEN";"856-985-2925";f;"WAWA, STORE # 0369";"2017-09-01 16:01:00";369;"00:00:00";"00:00:00";t;2.499;2.799;2.999;"0101000020E61000005ED72FD80DBB52C005DD5ED218F54340"
275;"53da88d7e4b06d835806265c";t;"MANN, CLAIRE";t;"2126-2132 Lincoln Hwy. East";"Lancaster";"PA";"17602";-76.231425;40.029347;"DEPAOLO, GINA";"717-481-5240";f;"WAWA, STORE # 0275";"2017-09-01 16:01:00";275;"00:00:00";"00:00:00";t;2.739;3.039;3.239;"0101000020E6100000849ECDAACF0E53C02C9E7AA4C1034440"
656;"53da88d1e4b06d835806253a";t;"FOSSELLA, JASON";t;"14803 Warwick Blvd.";"Newport News";"VA";"23608";-76.54656;37.136814;"RUPERT, MICHELLE";"757-874-2704";f;"WAWA, STORE # 0656";"2017-09-01 16:01:00";656;"00:00:00";"00:00:00";t;2.359;2.639;2.939;"0101000020E61000005053CBD6FA2253C046D1031F83914240"
960;"53da88c9e4b06d8358062447";t;"HORN, PHIL";t;"1115 Route 73";"Mount Laurel";"NJ";"08054";-74.953392;39.927522;"MURPHY, MAUREEN";"856-234-3965";f;"WAWA, STORE # 0960";"2017-09-01 16:01:00";960;"00:00:00";"00:00:00";t;2.499;2.799;2.999;"0101000020E61000002711E15F04BD52C00729780AB9F64340"
274;"53da88cee4b06d8358062507";t;"MANN, CLAIRE";t;"3650 Pottsville Pk.";"Reading";"PA";"19605";-75.935633;40.389128;"DEPAOLO, GINA";"610-921-4380";f;"WAWA, STORE # 0274";"2017-09-01 16:01:00";274;"00:00:00";"00:00:00";t;2.759;3.059;3.259;"0101000020E6100000BC033C69E1FB52C09CFA40F2CE314440"
61;"53da88d1e4b06d8358062554";t;"HASIAK, TOM";t;"750 2nd Street Pk.";"Richboro";"PA";"18954";-75.015393;40.208544;"SIMONETTI, DAVID";"215-357-3681";f;"WAWA, STORE # 0061";"2017-09-01 16:01:00";61;"00:00:00";"00:00:00";f;;;;"0101000020E610000097E5EB32FCC052C076E3DD91B11A4440"
8010;"53da88d9e4b06d835806267e";t;"MANN, CLAIRE";t;"100 West Lancaster Ave";"Wyomissing";"PA";"19610";-75.975601;40.306261;"DEPAOLO, GINA";"610-775-5900";f;"WAWA, STORE # 8010";"2017-09-01 16:01:00";8010;"00:00:00";"00:00:00";t;2.739;3.039;3.239;"0101000020E6100000793C2D3F70FE52C02785798F33274440"
128;"53da88bfe4b0e755dc4ec4f5";t;"HASIAK, TOM";t;"236 Holland St.";"Holland";"PA";"18966";-74.987494;40.173596;"SIMONETTI, DAVID";"215-357-2602";f;"WAWA, STORE # 0128";"2017-09-01 16:01:00";128;"24:00:00";"24:00:00";f;;;;"0101000020E6100000C2BF081A33BF52C0B45BCB6438164440"
5106;"53da88d8e4b06d8358062661";t;"FORRETT, STACIE";t;"4320 U.S. Highway 98 N.";"Lakeland";"FL";"33805";-81.974819;28.098128;"PREVOST, DAVID";"863-858-7659";f;"WAWA, STORE # 5106";"2017-09-01 16:01:00";5106;"00:00:00";"00:00:00";t;2.599;2.849;3.099;"0101000020E61000003E213B6F637E54C067D2A6EA1E193C40"
8052;"53da88c3e4b06d8358062358";t;"ALTEMUS, REBECCA";t;"7001 Roosevelt Blvd.";"Philadelphia";"PA";"19149";-75.057231;40.04015;"SIMONETTI, DAVID";"215-331-0245";f;"WAWA, STORE # 8052";"2017-09-01 16:01:00";8052;"00:00:00";"00:00:00";t;2.699;2.999;3.199;"0101000020E6100000505436ACA9C352C09A779CA223054440"
8051;"53da88cce4b06d835806249e";t;"MANN, CLAIRE";t;"515 LOWLAND ROAD";"HAMBURG";"PA";"19526";-76.007688;40.564339;"DEPAOLO, GINA";"610-562-8314";f;"WAWA, STORE # 8051";"2017-09-01 16:01:00";8051;"00:00:00";"00:00:00";t;2.759;3.059;3.359;"0101000020E61000009624CFF57D0053C0BD6DA6423C484440"
740;"53da88bfe4b0e755dc4ec4e3";t;"KIERNAN, JOHN";t;"55 North Fork Landing Rd.";"Maple Shade";"NJ";"08052";-75.002679;39.957073;"READ, JASON";"856-779-2487";f;"WAWA, STORE # 0740";"2017-09-01 16:01:00";740;"00:00:00";"00:00:00";f;;;;"0101000020E6100000B4588AE42BC052C03B71395E81FA4340"
8087;"56514c16e4b0c13a4fd64b07";t;"ALTEMUS, REBECCA";t;"7912 E. ROOSEVELT BLVD";"PHILADELPHIA";"PA";"19152";-75.04948;40.05435;"SIMONETTI, DAVID";"267-343-5512";f;"WAWA, STORE # 8087";"2017-09-01 16:01:00";8087;"00:00:00";"00:00:00";t;2.659;2.959;3.159;"0101000020E6100000977329AE2AC352C0D044D8F0F4064440"
262;"53da88d4e4b06d83580625c9";t;"ALTEMUS, REBECCA";t;"7715 Frankford Ave.";"Philadelphia";"PA";"19136";-75.032617;40.03952;"SIMONETTI, DAVID";"215-333-8709";f;"WAWA, STORE # 0262";"2017-09-01 16:01:00";262;"00:00:00";"00:00:00";f;;;;"0101000020E6100000CB129D6516C252C0DBC4C9FD0E054440"
936;"53da88bfe4b0e755dc4ec4ea";t;"TREDANARI, MARC";t;"716 White Horse Pk.";"Galloway";"NJ";"08215";-74.607553;39.500051;"WEISER, MARIAN";"609-965-4045";f;"WAWA, STORE # 0936";"2017-09-01 16:01:00";936;"00:00:00";"00:00:00";t;2.559;2.859;3.059;"0101000020E61000008C65FA25E2A652C082AAD1AB01C04340"
828;"53da88c9e4b06d835806241e";t;"WYNNE, AMANDA";t;"2398 Dupont Pkwy.";"Middletown";"DE";"19709";-75.6486;39.50038;"SHARPLESS, JOHN";"302-378-8270";f;"WAWA, STORE # 0828";"2017-09-01 16:01:00";828;"00:00:00";"00:00:00";f;;;;"0101000020E6100000E10B93A982E952C047C9AB730CC04340"
371;"53da88cee4b06d83580624f3";t;"SIMMONS, THOMAS";t;"1201 North Green St.";"Tuckerton";"NJ";"08087";-74.342149;39.625633;"MURPHY, MAUREEN";"609-296-8573";f;"WAWA, STORE # 0371";"2017-09-01 16:01:00";371;"00:00:00";"00:00:00";t;2.559;2.859;3.059;"0101000020E6100000FC56EBC4E59552C03126FDBD14D04340"
276;"53da88c7e4b06d83580623d8";t;"FRIES, JENNIFER";t;"7913-29 Oxford Ave.";"Philadelphia";"PA";"19111";-75.084276;40.074888;"SIMONETTI, DAVID";"215-342-8285";f;"WAWA, STORE # 0276";"2017-09-01 16:01:00";276;"00:00:00";"00:00:00";t;2.699;2.999;3.199;"0101000020E61000009DF529C764C552C0726E13EE95094440"
181;"53da88bfe4b0e755dc4ec4f8";t;"ALTEMUS, REBECCA";t;"8152 Castor Ave.";"Philadelphia";"PA";"19152";-75.054416;40.064166;"SIMONETTI, DAVID";"215-342-3841";f;"WAWA, STORE # 0181";"2017-09-01 16:01:00";181;"00:00:00";"00:00:00";f;;;;"0101000020E610000044183F8D7BC352C0F0C16B9736084440"
441;"53da88d6e4b06d8358062628";t;"SIMMONS, THOMAS";t;"550 North Main St.";"Barnegat Township";"NJ";"08005";-74.213167;39.767474;"MURPHY, MAUREEN";"609-698-1812";f;"WAWA, STORE # 0441";"2017-09-01 16:01:00";441;"00:00:00";"00:00:00";f;;;;"0101000020E610000088653387A48D52C0E14389963CE24340"
358;"53da88cce4b06d835806247b";t;"MOREY, JOHN";t;"200 Larchmont Blvd.";"Mount Laurel";"NJ";"08054";-74.870581;39.952716;"MURPHY, MAUREEN";"856-231-8961";f;"WAWA, STORE # 0358";"2017-09-01 16:01:00";358;"00:00:00";"00:00:00";f;;;;"0101000020E610000037E15E99B7B752C01F300F99F2F94340"
211;"53da88d1e4b06d8358062569";t;"ALTEMUS, REBECCA";t;"9201 Frankford Ave.";"Philadelphia";"PA";"19114";-75.004233;40.054759;"SIMONETTI, DAVID";"215-332-9980";f;"WAWA, STORE # 0211";"2017-09-01 16:01:00";211;"00:00:00";"00:00:00";f;;;;"0101000020E610000018247D5A45C052C0B114C95702074440"
108;"53da88cce4b06d8358062488";t;"HAMBRIDGE, SCOTT";t;"9456 State Rd.";"Philadelphia";"PA";"19114";-74.989505;40.049338;"SIMONETTI, DAVID";"215-632-3133";f;"WAWA, STORE # 0108";"2017-09-01 16:01:00";108;"00:00:00";"00:00:00";f;;;;"0101000020E61000009F8EC70C54BF52C09B3924B550064440"
8064;"53da88d6e4b06d8358062625";t;"ALTEMUS, REBECCA";t;"3341 Grant Ave";"Philadelphia";"PA";"19114";-75.005173;40.068957;"SIMONETTI, DAVID";"215-824-1283";f;"WAWA, STORE # 8064";"2017-09-01 16:01:00";8064;"00:00:00";"00:00:00";t;2.759;3.059;3.259;"0101000020E61000009F7422C154C052C046EA3D95D3084440"
263;"53da88cfe4b06d8358062520";t;"EDWARDS, CHRISTOPHER";t;"3711 West Lincoln Hwy.";"Parkesburg";"PA";"19365";-75.933876;39.984252;"HERLING, TERRENCE";"610-857-4206";f;"WAWA, STORE # 0263";"2017-09-01 16:01:00";263;"00:00:00";"00:00:00";t;2.799;3.099;3.299;"0101000020E61000003CA1D79FC4FB52C0E48233F8FBFD4340"
8030;"53da88cce4b06d8358062484";t;"ALTEMUS, REBECCA";t;"2600 Grant Ave.";"Philadelphia";"PA";"19114";-75.023704;40.077246;"SIMONETTI, DAVID";"215-677-1708";f;"WAWA, STORE # 8030";"2017-09-01 16:01:00";8030;"00:00:00";"00:00:00";t;2.759;3.059;3.259;"0101000020E61000003332C85D84C152C098DF6932E3094440"
8300;"53da88d4e4b06d83580625be";t;"MOREY, JOHN";t;"2356 Route 206";"Southampton";"NJ";"08088";-74.734476;39.970789;"MURPHY, MAUREEN";"609-267-1257";f;"WAWA, STORE # 8300";"2017-09-01 16:01:00";8300;"00:00:00";"00:00:00";t;2.499;2.799;2.999;"0101000020E61000009AEC9FA701AF52C085285FD042FC4340"
745;"53da88d4e4b06d83580625e4";t;"MOREY, JOHN";t;"7 Julistown Rd.";"Browns Mills";"NJ";"08015";-74.58288;39.969574;"MURPHY, MAUREEN";"609-893-5808";f;"WAWA, STORE # 0745";"2017-09-01 16:01:00";745;"00:00:00";"00:00:00";f;;;;"0101000020E6100000855FEAE74DA552C0A58636001BFC4340"
8309;"53da88d8e4b06d8358062671";t;"SIMMONS, THOMAS";t;"945 West Bay Ave.";"Barnegat";"NJ";"08005";-74.253915;39.759121;"MURPHY, MAUREEN";"609-607-3362";f;"WAWA, STORE # 8309";"2017-09-01 16:01:00";8309;"00:00:00";"00:00:00";t;2.539;2.839;3.039;"0101000020E6100000B03DB324409052C0795A7EE02AE14340"
8054;"53da88cee4b06d83580624d8";t;"ALTEMUS, REBECCA";t;"9377 Krewstown Rd.";"Philadelphia";"PA";"19115";-75.044003;40.087823;"SIMONETTI, DAVID";"215-464-2628";f;"WAWA, STORE # 8054";"2017-09-01 16:01:00";8054;"00:00:00";"00:00:00";t;2.759;3.059;3.259;"0101000020E6100000427BF5F1D0C252C0166BB8C83D0B4440"
957;"53da88d1e4b06d835806256c";t;"MORENO, SANDRA";t;"1522 Route 38";"Lumberton";"NJ";"08048";-74.806405;39.981577;"READ, JASON";"609-267-3474";f;"WAWA, STORE # 0957";"2017-09-01 16:01:00";957;"00:00:00";"00:00:00";t;2.499;2.799;2.999;"0101000020E61000002D95B7239CB352C0BEC0AC50A4FD4340"
347;"53da88d4e4b06d83580625ac";t;"MORENO, SANDRA";t;"1301 Route 38";"Hainesport";"NJ";"08036";-74.847126;39.973648;"READ, JASON";"609-261-9384";f;"WAWA, STORE # 0347";"2017-09-01 16:01:00";347;"00:00:00";"00:00:00";f;;;;"0101000020E6100000D865F84F37B652C06CE8667FA0FC4340"
8032;"53da88cce4b06d83580624a2";t;"MAGEE, JAMES";t;"631 South 25th St.";"Palmer";"PA";"18045";-75.24836;40.680512;"DEPAOLO, GINA";"610-252-4152";f;"WAWA, STORE # 8032";"2017-09-01 16:01:00";8032;"00:00:00";"00:00:00";t;2.759;3.059;3.259;"0101000020E61000009D685721E5CF52C08D4468041B574440"
153;"53da88d4e4b06d83580625c5";t;"MANN, CLAIRE";t;"1946 North 11th St.";"Reading";"PA";"19604";-75.916313;40.364596;"DEPAOLO, GINA";"610-921-4500";f;"WAWA, STORE # 0153";"2017-09-01 16:01:00";153;"00:00:00";"00:00:00";t;2.739;3.039;3.239;"0101000020E610000094F947DFA4FA52C04F20EC14AB2E4440"
45;"53da88d6e4b06d8358062638";t;"HAMBRIDGE, SCOTT";t;"1549 Bristol Pk.";"Andalusia";"PA";"19020";-74.960139;40.074162;"SIMONETTI, DAVID";"215-245-0879";f;"WAWA, STORE # 0045";"2017-09-01 16:01:00";45;"00:00:00";"00:00:00";f;;;;"0101000020E61000004E27D9EA72BD52C0904DF2237E094440"
554;"53da88cce4b06d835806249d";t;"LUST, RENEE";t;"5833 Ballenger Creek Pk.";"Frederick";"MD";"21703";-77.438142;39.392107;"SHARPLESS, JOHN";"301-668-1502";f;"WAWA, STORE # 0554";"2017-09-01 16:01:00";554;"00:00:00";"00:00:00";t;2.699;2.979;3.179;"0101000020E61000004240BE840A5C53C02FC4EA8F30B24340"
5192;"55ae05c6e4b0ea5ba2dcdafc";t;"MCGRATH, KEVIN";t;"3161 W New Haven Ave";"Melbourne";"FL";"32904";-80.673983;28.078527;"SOUDERS, TODD";"321-952-4923";f;"WAWA, STORE # 5192";"2017-09-01 16:01:00";5192;"00:00:00";"00:00:00";t;2.599;2.849;3.099;"0101000020E6100000D7C39789222B54C05EDA70581A143C40"
591;"53da88cce4b06d83580624c7";t;"DAVIS, MICHAEL";t;"305 Market Square Dr.";"Prince Frederick";"MD";"21901";-76.598839;38.55712;"SHARPLESS, JOHN";"410-414-7247";f;"WAWA, STORE # 0591";"2017-09-01 16:01:00";591;"00:00:00";"00:00:00";t;2.699;2.959;3.159;"0101000020E61000007024D060532653C048F949B54F474340"
8035;"53da88d6e4b06d835806260c";t;"HAMBRIDGE, SCOTT";t;"12301 Academy Rd.";"Philadelphia";"PA";"19154";-74.976046;40.095678;"SIMONETTI, DAVID";"215-824-2582";f;"WAWA, STORE # 8035";"2017-09-01 16:01:00";8035;"00:00:00";"00:00:00";t;2.759;3.079;3.279;"0101000020E61000001059A48977BE52C02D793C2D3F0C4440"
267;"53da88cce4b06d835806248a";t;"HAMBRIDGE, SCOTT";t;"1883 Street Rd.";"Bensalem";"PA";"19020";-74.944273;40.095972;"SIMONETTI, DAVID";"215-638-5646";f;"WAWA, STORE # 0267";"2017-09-01 16:01:00";267;"00:00:00";"00:00:00";f;;;;"0101000020E6100000BB5F05F86EBC52C076AA7CCF480C4440"
585;"53da88c7e4b06d83580623de";t;"MACCUBBIN, CHRISTOPH";t;"2031 Pulaski Hwy.";"NORTH EAST";"MD";"21901";-75.930537;39.612858;"SHARPLESS, JOHN";"410-287-3432";f;"WAWA, STORE # 0585";"2017-09-01 16:01:00";585;"00:00:00";"00:00:00";t;2.539;2.859;3.059;"0101000020E6100000F3AD0FEB8DFB52C0C68B852172CE4340"
5121;"53da88cae4b06d8358062461";t;"HARRELL, CHARLENE";t;"16126 GREATER GROVES BLVD";"CLERMONT";"FL";"34714";-81.687915;28.378389;"SOUDERS, TODD";"352-242-9784";f;"WAWA, STORE # 5121";"2017-09-01 16:01:00";5121;"00:00:00";"00:00:00";t;2.599;2.849;3.099;"0101000020E610000062DBA2CC066C54C0882AFC19DE603C40"
382;"53da88cee4b06d83580624d3";t;"MORENO, SANDRA";t;"1814 Salem Rd.";"Burlington";"NJ";"08016";-74.871703;40.050396;"READ, JASON";"609-386-5499";f;"WAWA, STORE # 0382";"2017-09-01 16:01:00";382;"00:00:00";"00:00:00";t;2.499;2.799;2.999;"0101000020E6100000CE3461FBC9B752C0B3EC496073064440"
8314;"53da88d8e4b06d835806266d";t;"MORENO, SANDRA";f;"350 US Route 130";"BURLINGTON";"NJ";"08016";-74.850229;40.072872;"READ, JASON";"609-747-7721";f;"WAWA, STORE # 8314";"2017-09-01 16:01:00";8314;"04:00:00";"24:00:00";t;2.499;2.819;2.999;"0101000020E61000001747E5266AB652C0A565A4DE53094440"
959;"53da88c4e4b06d8358062378";t;"KIERNAN, JOHN";t;"4167 S Route 130";"Edgewater Park";"NJ";"08010";-74.922927;40.03564;"READ, JASON";"609-835-5600";f;"WAWA, STORE # 0959";"2017-09-01 16:01:00";959;"00:00:00";"00:00:00";t;2.499;2.799;2.999;"0101000020E61000001B66683C11BB52C0F836FDD98F044440"
165;"53da88cae4b06d8358062464";t;"HAMBRIDGE, SCOTT";f;"4662 Bensalem Blvd.";"Bensalem";"PA";"19020";-74.915629;40.105616;"SIMONETTI, DAVID";"215-639-0171";f;"WAWA, STORE # 0165";"2017-09-01 16:01:00";165;"05:00:00";"24:00:00";f;;;;"0101000020E61000003A9160AA99BA52C098F738D3840D4440"
555;"53da88c4e4b06d8358062385";t;"MC AROY, CHERYL";t;"668-682 South Salisbury Blvd.";"Salisbury";"MD";"21801";-75.600577;38.358158;"SHARPLESS, JOHN";"410-677-0384";f;"WAWA, STORE # 0555";"2017-09-01 16:01:00";555;"00:00:00";"00:00:00";t;2.699;2.979;3.179;"0101000020E6100000B56E83DA6FE652C08066101FD82D4340"
587;"53da88d4e4b06d83580625af";t;"DAVIS, MICHAEL";t;"22530 Three Notch Rd.";"Lexington Park";"MD";"20653";-76.47675;38.286938;"SHARPLESS, JOHN";"240-725-0531";f;"WAWA, STORE # 0587";"2017-09-01 16:01:00";587;"00:00:00";"00:00:00";t;2.699;2.939;3.279;"0101000020E61000008D976E12831E53C065FD6662BA244340"
89;"53da88d4e4b06d83580625ed";t;"MAGEE, JAMES";t;"310 Larry Holmes Dr.";"Easton";"PA";"18042";-75.209853;40.687048;"DEPAOLO, GINA";"610-252-4137";f;"WAWA, STORE # 0089";"2017-09-01 16:01:00";89;"00:00:00";"00:00:00";f;;;;"0101000020E6100000EBFD463B6ECD52C01F645930F1574440"
8313;"53da88c9e4b06d8358062414";t;"MAGEE, JAMES";t;"1300 ROUTE 22";"PHILLIPSBURG";"NJ";"08865";-75.141715;40.675516;"DEPAOLO, GINA";"908-387-9511";f;"WAWA, STORE # 8313";"2017-09-01 16:01:00";8313;"00:00:00";"00:00:00";t;2.559;2.879;3.079;"0101000020E61000009296CADB11C952C05EF6EB4E77564440"
388;"53da88c9e4b06d8358062423";t;"MOREY, JOHN";t;"4 Route 72";"Vincetown";"NJ";"08088";-74.595234;39.897664;"MURPHY, MAUREEN";"609-894-9708";f;"WAWA, STORE # 0388";"2017-09-01 16:01:00";388;"00:00:00";"00:00:00";f;;;;"0101000020E6100000E8DD585018A652C0F56569A7E6F24340"
921;"53da88c9e4b06d835806244c";t;"MORENO, SANDRA";t;"2060 ROUTE 130";"Burlington";"NJ";"08016";-74.793494;40.101451;"READ, JASON";"609-499-4093";f;"WAWA, STORE # 0921";"2017-09-01 16:01:00";921;"00:00:00";"00:00:00";t;2.499;2.799;2.999;"0101000020E61000009FE40E9BC8B252C0C092AB58FC0C4440"
101;"53da88c6e4b06d83580623af";t;"MAGEE, JAMES";t;"225 Cattell St.";"Easton";"PA";"18042";-75.205481;40.700198;"DEPAOLO, GINA";"610-253-4312";f;"WAWA, STORE # 0101";"2017-09-01 16:01:00";101;"00:00:00";"00:00:00";f;;;;"0101000020E6100000C3BCC79926CD52C0C05C8B16A0594440"
919;"53da88d6e4b06d835806263d";t;"MORENO, SANDRA";t;"1076 Route 206";"Bordentown";"NJ";"08505";-74.706602;40.127535;"READ, JASON";"609-291-2081";f;"WAWA, STORE # 0919";"2017-09-01 16:01:00";919;"00:00:00";"00:00:00";f;;;;"0101000020E6100000725298F738AD52C0350C1F1153104440"
985;"53da88bee4b0e755dc4ec4cb";t;"MAGEE, JAMES";t;"411 Roseberry St.";"Phillipsburg";"NJ";"08865";-75.175232;40.696473;"DEPAOLO, GINA";"908-454-3192";f;"WAWA, STORE # 0985";"2017-09-01 16:01:00";985;"00:00:00";"00:00:00";t;2.539;2.839;3.039;"0101000020E61000009C4D470037CB52C004C6FA0626594440"
584;"53da88cee4b06d83580624df";t;"DAVIS, MICHAEL";t;"5955 Crain Hwy.";"LaPlata";"MD";"20646";-76.986302;38.548771;"SHARPLESS, JOHN";"301-609-7295";f;"WAWA, STORE # 0584";"2017-09-01 16:01:00";584;"00:00:00";"00:00:00";t;2.699;2.959;3.159;"0101000020E6100000AE7E6C921F3F53C022FFCC203E464340"
184;"53da88cce4b06d835806249c";t;"HASIAK, TOM";t;"5220 New Falls Rd.";"Levittown";"PA";"19056";-74.875128;40.140377;"SIMONETTI, DAVID";"215-945-1020";f;"WAWA, STORE # 0184";"2017-09-01 16:01:00";184;"00:00:00";"00:00:00";f;;;;"0101000020E610000017F4DE1802B852C0280EA0DFF7114440"
8004;"53da88c4e4b06d8358062390";t;"HASIAK, TOM";t;"7625 New Falls Road";"Levittown";"PA";"19055";-74.848384;40.160665;"SIMONETTI, DAVID";"215-949-2401";f;"WAWA, STORE # 8004";"2017-09-01 16:01:00";8004;"00:00:00";"00:00:00";t;2.799;3.119;3.319;"0101000020E6100000C79C67EC4BB652C0514EB4AB90144440"
70;"53da88cce4b06d83580624c9";t;"HASIAK, TOM";t;"1528 Trenton Rd.";"Langhorne";"PA";"19047";-74.896553;40.154825;"SIMONETTI, DAVID";"215-757-1037";f;"WAWA, STORE # 0070";"2017-09-01 16:01:00";70;"00:00:00";"00:00:00";f;;;;"0101000020E61000005D88D51F61B952C036CD3B4ED1134440"
561;"53da88cce4b06d8358062497";t;"MC AROY, CHERYL";t;"2740 North Salisbury Blvd.";"Salisbury";"MD";"21801";-75.565823;38.42053;"SHARPLESS, JOHN";"410-548-7946";f;"WAWA, STORE # 0561";"2017-09-01 16:01:00";561;"00:00:00";"00:00:00";t;2.699;2.979;3.179;"0101000020E6100000C614AC7136E452C0527E52EDD3354340"
556;"53da88d6e4b06d8358062633";t;"MC AROY, CHERYL";t;"12502 Ocean Gateway";"OCEAN CITY";"MD";"21842";-75.11908;38.338444;"SHARPLESS, JOHN";"410-213-1632";f;"WAWA, STORE # 0556";"2017-09-01 16:01:00";556;"00:00:00";"00:00:00";t;2.699;2.979;3.179;"0101000020E6100000E466B8019FC752C083C30B22522B4340"
771;"53da88cce4b06d8358062499";t;"TREDANARI, MARC";f;"110 34th St.";"Ocean City";"NJ";"08226";-74.613205;39.252256;"WEISER, MARIAN";"609-398-6080";f;"WAWA, STORE # 0771";"2017-09-01 16:01:00";771;"06:00:00";"22:00:00";f;;;;"0101000020E6100000982F2FC03EA752C0221CB3EC49A04340"
