X,Y,locationid,objectid,hasmenu,areamanager,open24hours,address,city,state,zip,longitude,latitude,regionaldirector,telephone,isactive,storename,lastupdated,storenumber,storeopen,storeclose,hasfuel,unleadedprice,plusprice,premiumprice
-81.483787,28.341157,5116,53da88c7e4b06d83580623d5,t,"HARRELL, CHARLENE",t,3140 VINELAND ROAD,Kissimmee,FL,34746,-81.483787,28.341157,"SOUDERS, TODD",407-397-0083,t,"WAWA, STORE # 5116",2017-09-07 16:01:00,5116,00:00:00,00:00:00,t,2.699,2.949,3.199
-81.382357,28.365697,5132,53da88c3e4b06d835806235d,t,"MCGRATH, KEVIN",t,13585 S. Orange Ave.,Orlando,FL,32824,-81.382357,28.365697,"SOUDERS, TODD",407-852-0360,t,"WAWA, STORE # 5132",2017-09-07 16:01:00,5132,00:00:00,00:00:00,t,2.699,2.949,3.199
-75.121223,39.736548,301,53da88d4e4b06d83580625db,t,"FETTERMAN, JENNIFER",t,3 South Woodbury Rd.,Pitman,NJ,08071,-75.121223,39.736548,"WEISER, MARIAN",856-582-2079,t,"WAWA, STORE # 0301",2017-09-07 16:01:00,301,00:00:00,00:00:00,f,,,
-74.649438,39.263364,758,53da88c9e4b06d8358062429,t,"TREDANARI, MARC",t,30 SOUTH SHORE ROAD,Marmora,NJ,08223,-74.649438,39.263364,"WEISER, MARIAN",609-390-9510,t,"WAWA, STORE # 0758",2017-09-07 16:01:00,758,00:00:00,00:00:00,t,2.699,2.999,3.169
-75.071034,39.736461,780,53da88c3e4b06d8358062341,t,"HALEY, SHANNON",t,464 Hurffville - Crosskeys Rd.,Sewell,NJ,08080,-75.071034,39.736461,"MURPHY, MAUREEN",856-589-5735,t,"WAWA, STORE # 0780",2017-09-07 16:01:00,780,00:00:00,00:00:00,f,,,
-74.513923,39.322023,950,53da88cee4b06d83580624d9,t,"CATERINA, SHERRI",t,9300 Ventnor Ave.,Margate City,NJ,08402,-74.513923,39.322023,"WEISER, MARIAN",609-822-5167,t,"WAWA, STORE # 0950",2017-09-07 16:01:00,950,00:00:00,00:00:00,f,,,
-74.81467,38.9924,954,53da88d1e4b06d8358062542,t,"ALLAR, LORI",t,3200 New Jersey Ave.,Wildwood,NJ,08260,-74.81467,38.9924,"WEISER, MARIAN",609-729-8701,t,"WAWA, STORE # 0954",2017-09-07 16:01:00,954,00:00:00,00:00:00,f,,,
-74.225076,40.44026,976,53da88c4e4b06d8358062392,t,"CRESPO, ALEASE",t,204 Hwy. 35,Keyport,NJ,07735,-74.225076,40.44026,"READ, JASON",732-888-5090,t,"WAWA, STORE # 0976",2017-09-07 16:01:00,976,00:00:00,00:00:00,t,2.699,2.999,3.179
-76.615589,39.180241,8503,53da88d6e4b06d8358062612,t,"LUST, RENEE",t,7124 Ritchie Hwy.,Glen Burnie,MD,21061,-76.615589,39.180241,"SHARPLESS, JOHN",410-553-0129,t,"WAWA, STORE # 8503",2017-09-07 16:01:00,8503,00:00:00,00:00:00,t,2.679,2.979,3.179
-76.40937,37.03613,8629,53da88bee4b0e755dc4ec4ca,t,"FOSSELLA, JASON",t,2401 W. Mercury Blvd,Hamtpon,VA,23666,-76.40937,37.03613,"RUPERT, MICHELLE",757-825-0941,t,"WAWA, STORE # 8629",2017-09-07 16:01:00,8629,00:00:00,00:00:00,t,2.479,2.679,2.879
-75.279897,39.91028,19,53da88c6e4b06d83580623c1,t,"MCCLINTOCK, MICHAEL",t,930 MacDade Blvd.,Collingdale,PA,19023,-75.279897,39.91028,"HERLING, TERRENCE",610-237-0817,t,"WAWA, STORE # 0019",2017-09-07 16:01:00,19,00:00:00,00:00:00,f,,,
-75.586238,40.299666,134,53da88d4e4b06d83580625b9,t,"SCOTT, PATRICIA",t,1906 Swamp Pk.,Gilbertsville,PA,19525,-75.586238,40.299666,"DEPAOLO, GINA",610-718-0933,t,"WAWA, STORE # 0134",2017-09-07 16:01:00,134,00:00:00,00:00:00,t,2.899,3.199,3.399
-75.2916,39.904907,174,53da88d4e4b06d83580625d8,t,"MCCLINTOCK, MICHAEL",t,3 N MacDade Blvd.,Glenolden,PA,19036,-75.2916,39.904907,"HERLING, TERRENCE",610-586-1660,t,"WAWA, STORE # 0174",2017-09-07 16:01:00,174,00:00:00,00:00:00,f,,,
-76.47016,39.268585,578,53da88cce4b06d8358062496,t,"LUST, RENEE",t,4017 North Point Blvd.,DUNDALK,MD,21222,-76.47016,39.268585,"SHARPLESS, JOHN",410-388-1890,t,"WAWA, STORE # 0578",2017-09-07 16:01:00,578,00:00:00,00:00:00,t,2.699,2.939,3.139
-76.278213,39.555861,582,53da88c4e4b06d835806238a,t,"MACCUBBIN, CHRISTOPH",t,2300 East Churchville Rd.,Bel Air,MD,21015,-76.278213,39.555861,"SHARPLESS, JOHN",410-734-4612,t,"WAWA, STORE # 0582",2017-09-07 16:01:00,582,00:00:00,00:00:00,t,2.699,2.999,3.199
-76.353344,39.568564,586,53da88c6e4b06d83580623ba,t,"MACCUBBIN, CHRISTOPH",t,601 Hoagie Dr.,Bel Air,MD,21014,-76.353344,39.568564,"SHARPLESS, JOHN",410-638-7457,t,"WAWA, STORE # 0586",2017-09-07 16:01:00,586,00:00:00,00:00:00,t,2.699,3.019,3.179
-74.994692,39.745638,984,53da88cfe4b06d8358062531,t,"FETTERMAN, JENNIFER",t,511 Cross Keys Rd.,Sicklerville,NJ,08081,-74.994692,39.745638,"WEISER, MARIAN",856-875-7019,t,"WAWA, STORE # 0984",2017-09-07 16:01:00,984,00:00:00,00:00:00,t,2.699,2.999,3.199
-81.377006,28.50884,5157,53da88bee4b0e755dc4ec4a2,t,"CARRAGHER, MICHAEL",t,3100 S. Orange Avenue,Orlando,FL,32806,-81.377006,28.50884,"SOUDERS, TODD",407-855-9716,t,"WAWA, STORE # 5157",2017-09-07 16:01:00,5157,00:00:00,00:00:00,t,2.699,2.949,3.199
-75.28281,39.904407,8007,53da88cce4b06d83580624a5,t,"MCCLINTOCK, MICHAEL",t,1550 Chester Pk.,Folcroft,PA,19032,-75.28281,39.904407,"HERLING, TERRENCE",610-586-5191,t,"WAWA, STORE # 8007",2017-09-07 16:01:00,8007,00:00:00,00:00:00,t,2.899,3.199,3.399
-75.241928,39.891155,8053,53da88cee4b06d83580624fb,t,"MCCLINTOCK, MICHAEL",t,8220 West Bartram Ave.,Philadelphia,PA,19153,-75.241928,39.891155,"HERLING, TERRENCE",215-492-0824,t,"WAWA, STORE # 8053",2017-09-07 16:01:00,8053,00:00:00,00:00:00,t,2.899,3.199,3.399
-75.52299,40.58217,8078,55891833e4b09d41121b1287,t,"SEEGER, JOY",t,408 CEDAR CREST BLVD.,ALLENTOWN,PA,18103,-75.52299,40.58217,"DEPAOLO, GINA",484-326-6581,t,"WAWA, STORE # 8078",2017-09-07 16:01:00,8078,00:00:00,00:00:00,t,2.859,3.159,3.359
-75.616906,40.572313,266,53da88c4e4b06d8358062384,t,"SEEGER, JOY",t,7572 Schantz Rd.,Allentown,PA,18106,-75.616906,40.572313,"DEPAOLO, GINA",610-391-9535,t,"WAWA, STORE # 0266",2017-09-07 16:01:00,266,00:00:00,00:00:00,t,2.899,3.199,3.399
-75.144143,39.843378,427,53da88d4e4b06d83580625f4,t,"CONLAN, SAMANTHA",t,590 North Evegreen Ave.,Woodbury,NJ,08096,-75.144143,39.843378,"READ, JASON",856-845-8713,t,"WAWA, STORE # 0427",2017-09-07 16:01:00,427,00:00:00,00:00:00,f,,,
-75.183434,39.84706,480,53da88bee4b0e755dc4ec49d,t,"GORDON, GEORGE",t,196 Crown Point Rd.,West Deptford,NJ,08086,-75.183434,39.84706,"WEISER, MARIAN",856-845-8343,t,"WAWA, STORE # 0480",2017-09-07 16:01:00,480,00:00:00,00:00:00,t,2.699,2.999,3.199
-82.770535,27.81463,5129,53da88d6e4b06d8358062609,t,"TEMPLE, DANIEL",t,9501 Bay Pines Blvd.,SAINT PETERSBURG,FL,33708,-82.770535,27.81463,"PREVOST, DAVID",727-391-1483,t,"WAWA, STORE # 5129",2017-09-07 16:01:00,5129,00:00:00,00:00:00,t,2.699,2.949,3.199
-82.763019,27.893661,5141,53da88d4e4b06d835806259e,t,"TEMPLE, DANIEL",t,8910 Ulmerton Rd.,Largo,FL,33771,-82.763019,27.893661,"PREVOST, DAVID",727-581-5042,t,"WAWA, STORE # 5141",2017-09-07 16:01:00,5141,00:00:00,00:00:00,t,2.699,2.949,3.199
-82.815435,27.879749,5147,53da88bfe4b0e755dc4ec4f4,t,"TEMPLE, DANIEL",t,12750 Walsingham Rd.,Largo,FL,33774,-82.815435,27.879749,"PREVOST, DAVID",727-595-7850,t,"WAWA, STORE # 5147",2017-09-07 16:01:00,5147,00:00:00,00:00:00,t,2.699,2.949,3.199
-82.562116,27.493399,5165,53da88c9e4b06d835806244b,t,"RASMUSSEN, PETER",t,701 1st Street E,Bradenton,FL,34205,-82.562116,27.493399,"PREVOST, DAVID",941-745-1509,t,"WAWA, STORE # 5165",2017-09-07 16:01:00,5165,00:00:00,00:00:00,t,2.699,2.949,3.199
-82.78827,27.92874,5176,5450a945e4b0ca5d241c8b6d,t,"TEMPLE, DANIEL",t,1215 N. MISSOURI AVE,LARGO,FL,33770,-82.78827,27.92874,"PREVOST, DAVID",727-581-0206,t,"WAWA, STORE # 5176",2017-09-07 16:01:00,5176,00:00:00,00:00:00,t,2.699,2.949,3.199
-82.575795,27.447267,5177,5450a945e4b0ca5d241c8b6e,t,"RASMUSSEN, PETER",t,5306 14th STREET,BRADENTON,FL,34207,-82.575795,27.447267,"PREVOST, DAVID",941-756-1249,t,"WAWA, STORE # 5177",2017-09-07 16:01:00,5177,00:00:00,00:00:00,t,2.699,2.949,3.199
-82.508273,27.499181,5178,5450a945e4b0ca5d241c8b6f,t,"RASMUSSEN, PETER",t,4455 SR 64 EAST,BRADENTON,FL,34208,-82.508273,27.499181,"PREVOST, DAVID",941-749-0560,t,"WAWA, STORE # 5178",2017-09-07 16:01:00,5178,00:00:00,00:00:00,t,2.699,2.949,3.199
-82.504835,27.445373,5203,55b9dface4b0f6c705207f72,t,"RASMUSSEN, PETER",t,4506 53RD AVE,BRADENTON,FL,34203,-82.504835,27.445373,"PREVOST, DAVID",941-756-7175,t,"WAWA, STORE # 5203",2017-09-07 16:01:00,5203,00:00:00,00:00:00,t,2.699,2.949,3.199
-82.53084,27.367147,5217,55cda62ce4b0431100de03a1,t,"RASMUSSEN, PETER",t,3703 N WASHINGTON BLVD,SARASOTA,FL,34234,-82.53084,27.367147,"PREVOST, DAVID",941-351-0059,t,"WAWA, STORE # 5217",2017-09-07 16:01:00,5217,00:00:00,00:00:00,t,2.699,2.949,3.199
-82.383646,27.105301,5225,55dec9c1e4b058b6f8c7b75c,t,"WALKER, SHERI",t,2970 Executive Drive,Venice,FL,34292,-82.383646,27.105301,"PREVOST, DAVID",941-545-5186,t,"WAWA, STORE # 5225",2017-09-07 16:01:00,5225,00:00:00,00:00:00,t,2.699,2.949,3.199
-82.405497,27.049266,5216,55cda62ce4b0431100de03a0,t,"WALKER, SHERI",t,2344 SOUTH TAMIAMI TRAIL,VENICE,FL,34293,-82.405497,27.049266,"PREVOST, DAVID",941-518-0710,t,"WAWA, STORE # 5216",2017-09-01 16:01:00,5216,00:00:00,00:00:00,t,2.599,2.849,3.099
-75.125646,39.852337,779,53da88bee4b0e755dc4ec4c0,t,"CONLAN, SAMANTHA",t,1080 Delsea Dr.,Westville,NJ,08093,-75.125646,39.852337,"READ, JASON",856-848-5405,t,"WAWA, STORE # 0779",2017-09-07 16:01:00,779,00:00:00,00:00:00,f,,,
-75.49964,40.214079,141,53da88d6e4b06d8358062639,t,"SCOTT, PATRICIA",t,1860 Ridge Pk.,Royersford,PA,19468,-75.49964,40.214079,"DEPAOLO, GINA",610-831-5220,t,"WAWA, STORE # 0141",2017-09-07 16:01:00,141,00:00:00,00:00:00,t,2.899,3.199,3.399
-74.860409,39.722618,322,53da88bfe4b0e755dc4ec4e6,t,"FETTERMAN, JENNIFER",t,1 North White Horse Pk.,Winslow,NJ,08095,-74.860409,39.722618,"WEISER, MARIAN",856-767-2287,t,"WAWA, STORE # 0322",2017-09-07 16:01:00,322,00:00:00,00:00:00,f,,,
-74.934332,39.023068,963,53da88d4e4b06d83580625a1,t,"ALLAR, LORI",t,1515 Bayshore Rd.,Villas,NJ,08251,-74.934332,39.023068,"WEISER, MARIAN",609-889-8971,t,"WAWA, STORE # 0963",2017-09-07 16:01:00,963,00:00:00,00:00:00,t,2.699,2.999,3.199
-75.25752,39.952453,11,53da88d4e4b06d83580625eb,t,"MCCLINTOCK, MICHAEL",t,460 South 69th St.,Upper Darby,PA,19082,-75.25752,39.952453,"HERLING, TERRENCE",610-259-6320,t,"WAWA, STORE # 0011",2017-09-07 16:01:00,11,00:00:00,00:00:00,f,,,
-75.278544,39.961368,14,53da88c3e4b06d835806235a,t,"CASEY, CHRISTOPHER",t,202 SOUTH STATE ROAD,Upper Darby,PA,19082,-75.278544,39.961368,"HERLING, TERRENCE",610-446-3997,t,"WAWA, STORE # 0014",2017-09-07 16:01:00,14,00:00:00,00:00:00,f,,,
-75.272307,39.941014,73,53da88bee4b0e755dc4ec4c5,t,"CASEY, CHRISTOPHER",t,67 N. LANSDOWNE AVE,LANSDOWNE,PA,19050,-75.272307,39.941014,"HERLING, TERRENCE",610-623-5430,t,"WAWA, STORE # 0073",2017-09-07 16:01:00,73,00:00:00,00:00:00,f,,,
-76.351587,40.092988,158,53da88cee4b06d8358062502,t,"MANN, CLAIRE",t,1990 Miller Rd.,E. Petersburg,PA,17520,-76.351587,40.092988,"DEPAOLO, GINA",717-560-3021,t,"WAWA, STORE # 0158",2017-09-07 16:01:00,158,00:00:00,00:00:00,t,2.859,3.159,3.359
-81.256234,28.432869,5174,53fd8241e4b00463be34fea1,t,"CARRAGHER, MICHAEL",t,9235 NARCOOSEE RD,ORLANDO,FL,32827,-81.256234,28.432869,"SOUDERS, TODD",407-207-4082,t,"WAWA, STORE # 5174",2017-09-07 16:01:00,5174,00:00:00,00:00:00,t,2.699,2.949,3.199
-75.19492,39.954534,55,53da88d7e4b06d8358062653,t,"CHRISTENSEN, RONALD",t,3604 Chestnut St.,Philadelphia,PA,19104,-75.19492,39.954534,"SIMONETTI, DAVID",215-222-6422,t,"WAWA, STORE # 0055",2017-09-07 16:01:00,55,00:00:00,00:00:00,f,,,
-75.19898,39.95107,179,53da88d4e4b06d83580625d9,t,"CHRISTENSEN, RONALD",t,3744 Spruce St.,Philadelphia,PA,19104,-75.19898,39.95107,"SIMONETTI, DAVID",215-387-0029,t,"WAWA, STORE # 0179",2017-09-07 16:01:00,179,00:00:00,00:00:00,f,,,
-74.931036,39.81241,391,53da88c4e4b06d8358062372,t,"HORN, PHIL",t,400 NJ-73,West Berlin,NJ,08009,-74.931036,39.81241,"MURPHY, MAUREEN",856-753-9003,t,"WAWA, STORE # 0391",2017-09-07 16:01:00,391,00:00:00,00:00:00,f,,,
-74.998201,39.839011,767,53da88c3e4b06d835806234f,t,"HALEY, SHANNON",t,1700 South Burnt Mill Rd.,Voorhees,NJ,08043,-74.998201,39.839011,"MURPHY, MAUREEN",856-435-5276,t,"WAWA, STORE # 0767",2017-09-07 16:01:00,767,00:00:00,00:00:00,f,,,
-74.25326,39.708115,935,53da88d4e4b06d83580625a4,t,"SIMMONS, THOMAS",t,470 N Main St.,Manahawkin,NJ,08050,-74.25326,39.708115,"MURPHY, MAUREEN",609-978-4150,t,"WAWA, STORE # 0935",2017-09-07 16:01:00,935,00:00:00,00:00:00,t,2.739,3.039,3.239
-74.118984,40.881227,8335,53da88c9e4b06d8358062430,t,"KENT, SCOTT",t,7 JEWELL ST,GARFIELD,NJ,7026,-74.118984,40.881227,"READ, JASON",973-772-8430,t,"WAWA, STORE # 8335",2017-09-07 16:01:00,8335,00:00:00,00:00:00,t,2.699,2.999,3.199
-76.242281,36.914056,8604,53da88cce4b06d83580624c3,t,"HOLMAN, AMANDA",t,975 East Little Creek Rd.,Norfolk,VA,23518,-76.242281,36.914056,"RUPERT, MICHELLE",757-480-7436,t,"WAWA, STORE # 8604",2017-09-07 16:01:00,8604,00:00:00,00:00:00,t,2.499,2.759,2.979
-76.24568,36.863335,8633,53da88c9e4b06d835806242f,t,"HOLMAN, AMANDA",t,3360 E. Princess Anne Rd.,Norfolk,VA,23502,-76.24568,36.863335,"RUPERT, MICHELLE",757-855-2060,t,"WAWA, STORE # 8633",2017-09-07 16:01:00,8633,00:00:00,00:00:00,t,2.479,2.799,3.079
-75.564633,40.519547,98,53da88d8e4b06d8358062669,t,"SEEGER, JOY",t,3321 Willow Ln.,MACUNGIE,PA,18062,-75.564633,40.519547,"DEPAOLO, GINA",610-966-8593,t,"WAWA, STORE # 0098",2017-09-07 16:01:00,98,00:00:00,00:00:00,t,2.859,3.159,3.379
-75.145875,39.941882,247,53da88bee4b0e755dc4ec4b6,t,"CHRISTENSEN, RONALD",t,518-520 South 2nd St.,Philadelphia,PA,19147,-75.145875,39.941882,"SIMONETTI, DAVID",215-629-1050,t,"WAWA, STORE # 0247",2017-09-07 16:01:00,247,00:00:00,00:00:00,f,,,
-74.759468,39.055419,342,53da88d6e4b06d8358062605,t,"ALLAR, LORI",f,9404 3rd Ave.,Stone Harbor,NJ,08247,-74.759468,39.055419,"WEISER, MARIAN",609-368-3265,t,"WAWA, STORE # 0342",2017-09-07 16:01:00,342,06:00:00,23:00:00,f,,,
-76.268286,39.637028,559,53da88cee4b06d83580624f6,t,"MACCUBBIN, CHRISTOPH",t,3530 Conowingo Rd.,Street,MD,21154,-76.268286,39.637028,"SHARPLESS, JOHN",410-457-3411,t,"WAWA, STORE # 0559",2017-09-07 16:01:00,559,00:00:00,00:00:00,t,2.699,3.019,3.219
-81.604782,28.345251,5166,53da88cce4b06d83580624c2,t,"HARRELL, CHARLENE",t,7940 West Irlo Bronson Hwy,Kissimmee,FL,34747,-81.604782,28.345251,"SOUDERS, TODD",407-390-0929,t,"WAWA, STORE # 5166",2017-09-07 16:01:00,5166,00:00:00,00:00:00,t,2.699,2.949,3.199
-75.389524,40.140942,8061,53da88d1e4b06d8358062586,t,"SCOTT, PATTI",t,2544 W. Main Street,Norristown,PA,19403,-75.389524,40.140942,"DEPAOLO, GINA",610-631-2781,t,"WAWA, STORE # 8061",2017-09-07 16:01:00,8061,00:00:00,00:00:00,t,2.899,3.199,3.419
-75.156673,39.948251,103,53da88d1e4b06d8358062560,t,"CHRISTENSEN, RONALD",t,912-16 Walnut St.,Philadelphia,PA,19107,-75.156673,39.948251,"SIMONETTI, DAVID",215-923-1404,t,"WAWA, STORE # 0103",2017-09-07 16:01:00,103,00:00:00,00:00:00,f,,,
-75.479765,40.572448,120,53da88c3e4b06d8358062353,t,"SEEGER, JOY",t,2209 Lehigh St.,Allentown,PA,18103,-75.479765,40.572448,"DEPAOLO, GINA",610-797-6490,t,"WAWA, STORE # 0120",2017-09-07 16:01:00,120,00:00:00,00:00:00,t,2.859,3.179,3.379
-75.491135,40.603527,137,53da88d6e4b06d835806261a,t,"SEEGER, JOY",t,1501 West Gordon St.,Allentown,PA,18102,-75.491135,40.603527,"DEPAOLO, GINA",610-435-9339,t,"WAWA, STORE # 0137",2017-09-07 16:01:00,137,00:00:00,00:00:00,f,,,
-74.976129,39.860973,374,53da88cee4b06d83580624ee,t,"HORN, PHILLIP",t,100 Springdale Rd.,Cherry Hill,NJ,08003,-74.976129,39.860973,"MURPHY, MAUREEN",856-429-5571,t,"WAWA, STORE # 0374",2017-09-07 16:01:00,374,00:00:00,00:00:00,f,,,
-74.933147,39.871632,455,53da88cce4b06d8358062471,t,"HORN, PHILLIP",t,2999  East Evesham Rd.,Voorhees Township,NJ,08043,-74.933147,39.871632,"MURPHY, MAUREEN",856-424-7054,t,"WAWA, STORE # 0455",2017-09-07 16:01:00,455,00:00:00,00:00:00,f,,,
-74.958,39.837533,494,53da88d1e4b06d8358062553,t,"HORN, PHILLIP",t,71 SOUTH LAKEVIEW DRIVE,Gibbsboro,NJ,08026,-74.958,39.837533,"MURPHY, MAUREEN",856-783-9812,t,"WAWA, STORE # 0494",2017-09-07 16:01:00,494,00:00:00,00:00:00,f,,,
-76.661085,38.717578,573,53da88c4e4b06d8358062395,t,"DAVIS, MICHAEL",t,10245 Kirksville Ln.,Dunkirk,MD,20754,-76.661085,38.717578,"SHARPLESS, JOHN",410-286-7235,t,"WAWA, STORE # 0573",2017-09-07 16:01:00,573,00:00:00,00:00:00,t,2.699,2.939,3.139
-76.226226,36.897034,8628,53da88d4e4b06d83580625c7,t,"HOLMAN, AMANDA",t,6301 North Military Hwy.,Norfolk,VA,23518,-76.226226,36.897034,"RUPERT, MICHELLE",757-857-3071,t,"WAWA, STORE # 8628",2017-09-07 16:01:00,8628,00:00:00,00:00:00,t,2.499,2.759,2.999
-76.195767,40.17253,260,53da88d6e4b06d8358062600,t,"MANN, CLAIRE",t,602 South Reading Rd.,Ephrata,PA,17522,-76.195767,40.17253,"DEPAOLO, GINA",717-721-9616,t,"WAWA, STORE # 0260",2017-09-07 16:01:00,260,00:00:00,00:00:00,t,2.859,3.159,3.359
-74.974162,39.929824,344,53da88c3e4b06d8358062346,t,"CONLAN, SAMANTHA",t,3763 Church Rd.,Mount Laurel,NJ,08054,-74.974162,39.929824,"READ, JASON",856-273-2763,t,"WAWA, STORE # 0344",2017-09-07 16:01:00,344,00:00:00,00:00:00,f,,,
-74.939147,39.94066,718,53da88d1e4b06d8358062573,t,"HORN, PHIL",t,720 South Church St.,Mount Laurel,NJ,08054-1352,-74.939147,39.94066,"MURPHY, MAUREEN",856-234-9624,t,"WAWA, STORE # 0718",2017-09-07 16:01:00,718,00:00:00,00:00:00,f,,,
-81.521033,28.679858,5140,53da88d4e4b06d835806259d,t,"HARRELL, CHARLENE",t,449 West Main St.,Apopka,FL,32712,-81.521033,28.679858,"SOUDERS, TODD",407-884-0732,t,"WAWA, STORE # 5140",2017-09-07 16:01:00,5140,00:00:00,00:00:00,t,2.699,2.949,3.199
-75.292681,40.165834,8034,53da88d6e4b06d83580625ff,t,"SCHWARTZ, VICKI",t,1015 Dekalb Pk.,Center Square,PA,19422,-75.292681,40.165834,"DEPAOLO, GINA",610-279-7014,t,"WAWA, STORE # 8034",2017-09-07 16:01:00,8034,00:00:00,00:00:00,t,2.859,3.159,3.359
-75.223496,40.040688,8049,53da88d4e4b06d83580625c8,t,"FRIES, JENNIFER",t,6701 Ridge Ave.,Philadelphia,PA,19128,-75.223496,40.040688,"SIMONETTI, DAVID",215-483-6700,t,"WAWA, STORE # 8049",2017-09-07 16:01:00,8049,00:00:00,00:00:00,t,2.899,3.199,3.399
-75.100734,39.983697,119,53da88d7e4b06d835806264c,t,"HAMBRIDGE, SCOTT",t,3222-48 Richmond St. at Allegh,Philadelphia,PA,19134,-75.100734,39.983697,"SIMONETTI, DAVID",215-426-8282,t,"WAWA, STORE # 0119",2017-09-07 16:01:00,119,00:00:00,00:00:00,f,,,
-74.743209,39.931934,376,53da88bfe4b0e755dc4ec4cf,t,"MOREY, JOHN",t,2075 Route 206,Vincentown,NJ,08088,-74.743209,39.931934,"MURPHY, MAUREEN",609-859-1614,t,"WAWA, STORE # 0376",2017-09-07 16:01:00,376,00:00:00,00:00:00,f,,,
-75.118437,39.977163,8013,53da88d4e4b06d83580625c4,t,"HAMBRIDGE, SCOTT",t,2535 Aramingo Ave.,Philadelphia,PA,19135,-75.118437,39.977163,"SIMONETTI, DAVID",215-426-8163,t,"WAWA, STORE # 8013",2017-09-07 16:01:00,8013,00:00:00,00:00:00,t,2.899,3.199,3.399
-75.499812,40.651062,8014,53da88d8e4b06d8358062667,t,"SEEGER, JOY",t,2985 Macarthur Rd.,Whitehall,PA,18052,-75.499812,40.651062,"DEPAOLO, GINA",610-439-2414,t,"WAWA, STORE # 8014",2017-09-07 16:01:00,8014,00:00:00,00:00:00,t,2.879,3.179,3.379
-75.32846,40.31345,105,53da88cce4b06d8358062478,t,"EVANS, CHARLES",t,370 North MAIN STREET,Souderton,PA,18964,-75.32846,40.31345,"DEPAOLO, GINA",215-721-1180,t,"WAWA, STORE # 0105",2017-09-07 16:01:00,105,00:00:00,00:00:00,f,,,
-75.212601,40.138273,156,53da88cce4b06d83580624cf,t,"SCHWARTZ, VICKI",t,106 BETHLEHEM PIKE,Fort Washington,PA,19034,-75.212601,40.138273,"DEPAOLO, GINA",215-646-2972,t,"WAWA, STORE # 0156",2017-09-07 16:01:00,156,00:00:00,00:00:00,f,,,
-75.102819,40.0053,207,53da88cfe4b06d835806251d,t,"FRIES, JENNIFER",t,1300 East Erie Ave.,Philadelphia,PA,19124,-75.102819,40.0053,"SIMONETTI, DAVID",215-289-9101,t,"WAWA, STORE # 0207",2017-09-07 16:01:00,207,00:00:00,00:00:00,f,,,
-74.591248,39.319342,433,53da88bee4b0e755dc4ec4b1,t,"TREDANARI, MARC",t,502 Shore Rd.,Somers Point,NJ,08244,-74.591248,39.319342,"WEISER, MARIAN",609-653-6150,t,"WAWA, STORE # 0433",2017-09-07 16:01:00,433,00:00:00,00:00:00,f,,,
-74.951405,39.961364,725,53da88cce4b06d835806246d,t,"KIERNAN, JOHN",t,236 West Main St.,Moorestown,NJ,08057,-74.951405,39.961364,"READ, JASON",856-234-2694,t,"WAWA, STORE # 0725",2017-09-07 16:01:00,725,05:00:00,00:00:00,f,,,
-75.431434,38.928061,851,53da88cce4b06d83580624be,t,"WYNNE, AMANDA",t,902 North Dupont Blvd.,Milford,DE,19963,-75.431434,38.928061,"SHARPLESS, JOHN",302-424-2300,t,"WAWA, STORE # 0851",2017-09-07 16:01:00,851,00:00:00,00:00:00,t,2.699,2.999,3.199
-75.22514,40.178128,43,53da88c7e4b06d8358062405,t,"SCHWARTZ, VICKI",t,740 North Bethlehem Pk.,Ambler,PA,19002,-75.22514,40.178128,"DEPAOLO, GINA",215-641-0866,t,"WAWA, STORE # 0043",2017-09-07 16:01:00,43,24:00:00,24:00:00,f,,,
-75.980694,40.355373,147,53da88d6e4b06d8358062630,t,"MANN, CLAIRE",t,2709 North Merdian Blvd.,Reading,PA,19610,-75.980694,40.355373,"DEPAOLO, GINA",610-372-0333,t,"WAWA, STORE # 0147",2017-09-07 16:01:00,147,00:00:00,00:00:00,t,2.899,3.199,3.399
-74.723307,39.098455,432,53da88cce4b06d8358062491,t,"ALLAR, LORI",f,2701 Ocean Dr.,Avalon,NJ,08202,-74.723307,39.098455,"WEISER, MARIAN",609-967-3326,t,"WAWA, STORE # 0432",2017-09-07 16:01:00,432,06:00:00,23:00:00,f,,,
-75.762083,39.602663,850,53da88cee4b06d83580624e8,t,"DAVIS, ANTHONY",t,2748-54 Pulaski Hwy.,Newark,DE,19702,-75.762083,39.602663,"SHARPLESS, JOHN",302-838-8500,t,"WAWA, STORE # 0850",2017-09-07 16:01:00,850,00:00:00,00:00:00,t,2.699,2.959,3.199
-81.420621,28.666068,5179,5450a945e4b0ca5d241c8b70,t,"REYNOLDS, ANGELA",t,919 West SR 436,Altamonte Springs,FL, 32714,-81.420621,28.666068,"SOUDERS, TODD",407-389-4281,t,"WAWA, STORE # 5179",2017-09-07 16:01:00,5179,00:00:00,00:00:00,t,2.699,2.949,3.199
-75.84034,39.60336,8512,559798c3e4b0f6c705207f66,t,"MACCUBBIN, CHRISTOPH",t,302 W. PULASKI HIGHWAY,ELKTON,MD,21921-5279,-75.84034,39.60336,"SHARPLESS, JOHN",443-485-8455,t,"WAWA, STORE # 8512",2017-09-07 16:01:00,8512,00:00:00,00:00:00,t,2.699,2.899,3.099
